datetime,value,label
1976-12-19 12:00:00,1201.15,W1
1976-12-26 12:00:00,1209.1,W1
1977-01-02 12:00:00,1214.21,W1
1977-01-09 12:00:00,1212.27,W1
1977-01-16 12:00:00,1200.88,W1
1977-01-23 12:00:00,1201.57,W1
1977-01-30 12:00:00,1190.88,W1
1977-02-06 12:00:00,1177.05,W1
1977-02-13 12:00:00,1173.78,W1
1977-02-20 12:00:00,1178.98,W1
1977-02-27 12:00:00,1183.4,W1
1977-03-06 12:00:00,1176.37,W1
1977-03-13 12:00:00,1176.53,W1
1977-03-20 12:00:00,1185.6,W1
1977-03-27 12:00:00,1194.62,W1
1977-04-03 12:00:00,1194.19,W1
1977-04-10 12:00:00,1193.52,W1
1977-04-17 12:00:00,1198.95,W1
1977-04-24 12:00:00,1219.89,W1
1977-05-01 12:00:00,1209.5,W1
1977-05-08 12:00:00,1211.4,W1
1977-05-15 12:00:00,1205.6,W1
1977-05-22 12:00:00,1215.07,W1
1977-05-29 12:00:00,1206.13,W1
1977-06-05 12:00:00,1211.71,W1
1977-06-12 12:00:00,1208.51,W1
1977-06-19 12:00:00,1214.98,W1
1977-06-26 12:00:00,1222.91,W1
1977-07-03 12:00:00,1223.55,W1
1977-07-10 12:00:00,1239.74,W1
1977-07-17 12:00:00,1235.51,W1
1977-07-24 12:00:00,1252.08,W1
1977-07-31 12:00:00,1234.88,W1
1977-08-07 12:00:00,1243.08,W1
1977-08-14 12:00:00,1237.55,W1
1977-08-21 12:00:00,1246.44,W1
1977-08-28 12:00:00,1242.71,W1
1977-09-04 12:00:00,1239.94,W1
1977-09-11 12:00:00,1240.17,W1
1977-09-18 12:00:00,1244.26,W1
1977-09-25 12:00:00,1248.39,W1
1977-10-02 12:00:00,1241.66,W1
1977-10-09 12:00:00,1253.08,W1
1977-10-16 12:00:00,1246.01,W1
1977-10-23 12:00:00,1269.03,W1
1977-10-30 12:00:00,1259.1,W1
1977-11-06 12:00:00,1259.56,W1
1977-11-13 12:00:00,1262.08,W1
1977-11-20 12:00:00,1278.35,W1
1977-11-27 12:00:00,1285.59,W1
1977-12-04 12:00:00,1282.96,W1
1977-12-11 12:00:00,1281.22,W1
1977-12-18 12:00:00,1289.03,W1
1977-12-25 12:00:00,1305.41,W1
1978-01-01 12:00:00,1310.57,W1
1978-01-08 12:00:00,1323.36,W1
1978-01-15 12:00:00,1308.07,W1
1978-01-22 12:00:00,1312.42,W1
1978-01-29 12:00:00,1290.91,W1
1978-02-05 12:00:00,1282.05,W1
1978-02-12 12:00:00,1282.8,W1
1978-02-19 12:00:00,1287.41,W1
1978-02-26 12:00:00,1294.82,W1
1978-03-05 12:00:00,1281.74,W1
1978-03-12 12:00:00,1279.89,W1
1978-03-19 12:00:00,1284.32,W1
1978-03-26 12:00:00,1299.36,W1
1978-04-02 12:00:00,1298.75,W1
1978-04-09 12:00:00,1303.12,W1
1978-04-16 12:00:00,1298.87,W1
1978-04-23 12:00:00,1323.8,W1
1978-04-30 12:00:00,1313.84,W1
1978-05-07 12:00:00,1320.48,W1
1978-05-14 12:00:00,1317.75,W1
1978-05-21 12:00:00,1326.68,W1
1978-05-28 12:00:00,1321.63,W1
1978-06-04 12:00:00,1325.01,W1
1978-06-11 12:00:00,1323.13,W1
1978-06-18 12:00:00,1334.33,W1
1978-06-25 12:00:00,1343.47,W1
1978-07-02 12:00:00,1336.19,W1
1978-07-09 12:00:00,1360.98,W1
1978-07-16 12:00:00,1346.39,W1
1978-07-23 12:00:00,1376.93,W1
1978-07-30 12:00:00,1351.23,W1
1978-08-06 12:00:00,1348.53,W1
1978-08-13 12:00:00,1342.95,W1
1978-08-20 12:00:00,1354.9,W1
1978-08-27 12:00:00,1357.57,W1
1978-09-03 12:00:00,1353.04,W1
1978-09-10 12:00:00,1358.32,W1
1978-09-17 12:00:00,1357.41,W1
1978-09-24 12:00:00,1366.72,W1
1978-10-01 12:00:00,1362.46,W1
1978-10-08 12:00:00,1369.01,W1
1978-10-15 12:00:00,1368.22,W1
1978-10-22 12:00:00,1385.21,W1
1978-10-29 12:00:00,1378.58,W1
1978-11-05 12:00:00,1374.54,W1
1978-11-12 12:00:00,1376.63,W1
1978-11-19 12:00:00,1385.96,W1
1978-11-26 12:00:00,1433.92,W1
1978-12-03 12:00:00,1433.65,W1
1978-12-10 12:00:00,1434.58,W1
1978-12-17 12:00:00,1430.48,W1
1978-12-24 12:00:00,1450.9,W1
1978-12-31 12:00:00,1454.58,W1
1979-01-07 12:00:00,1476.08,W1
1979-01-14 12:00:00,1450.38,W1
1979-01-21 12:00:00,1454.57,W1
1979-01-28 12:00:00,1432.5,W1
1979-02-04 12:00:00,1421.6,W1
1979-02-11 12:00:00,1414.05,W1
1979-02-18 12:00:00,1412.12,W1
1979-02-25 12:00:00,1427.33,W1
1979-03-04 12:00:00,1410.73,W1
1979-03-11 12:00:00,1419.89,W1
1979-03-18 12:00:00,1415.62,W1
1979-03-25 12:00:00,1432.87,W1
1979-04-01 12:00:00,1419.8,W1
1979-04-08 12:00:00,1431.18,W1
1979-04-15 12:00:00,1427.47,W1
1979-04-22 12:00:00,1456.53,W1
1979-04-29 12:00:00,1450.54,W1
1979-05-06 12:00:00,1451.29,W1
1979-05-13 12:00:00,1439.78,W1
1979-05-20 12:00:00,1447.0,W1
1979-05-27 12:00:00,1445.32,W1
1979-06-03 12:00:00,1445.22,W1
1979-06-10 12:00:00,1449.25,W1
1979-06-17 12:00:00,1449.03,W1
1979-06-24 12:00:00,1467.07,W1
1979-07-01 12:00:00,1459.79,W1
1979-07-08 12:00:00,1480.04,W1
1979-07-15 12:00:00,1469.61,W1
1979-07-22 12:00:00,1494.4,W1
1979-07-29 12:00:00,1483.64,W1
1979-08-05 12:00:00,1478.1,W1
1979-08-12 12:00:00,1475.3,W1
1979-08-19 12:00:00,1485.24,W1
1979-08-26 12:00:00,1492.97,W1
1979-09-02 12:00:00,1487.99,W1
1979-09-09 12:00:00,1493.74,W1
1979-09-16 12:00:00,1488.81,W1
1979-09-23 12:00:00,1501.41,W1
1979-09-30 12:00:00,1495.13,W1
1979-10-07 12:00:00,1502.34,W1
1979-10-14 12:00:00,1502.34,W1
1979-10-21 12:00:00,1522.96,W1
1979-10-28 12:00:00,1517.37,W1
1979-11-04 12:00:00,1524.19,W1
1979-11-11 12:00:00,1517.35,W1
1979-11-18 12:00:00,1530.45,W1
1979-11-25 12:00:00,1552.41,W1
1979-12-02 12:00:00,1548.78,W1
1979-12-09 12:00:00,1549.89,W1
1979-12-16 12:00:00,1548.83,W1
1979-12-23 12:00:00,1568.12,W1
1979-12-30 12:00:00,1578.44,W1
1980-01-06 12:00:00,1589.07,W1
1980-01-13 12:00:00,1583.96,W1
1980-01-20 12:00:00,1565.02,W1
1980-01-27 12:00:00,1550.22,W1
1980-02-03 12:00:00,1536.18,W1
1980-02-10 12:00:00,1532.63,W1
1980-02-17 12:00:00,1525.6,W1
1980-02-24 12:00:00,1558.57,W1
1980-03-02 12:00:00,1538.14,W1
1980-03-09 12:00:00,1538.92,W1
1980-03-16 12:00:00,1536.2,W1
1980-03-23 12:00:00,1560.8,W1
1980-03-30 12:00:00,1554.16,W1
1980-04-06 12:00:00,1561.41,W1
1980-04-13 12:00:00,1572.1,W1
1980-04-20 12:00:00,1580.98,W1
1980-04-27 12:00:00,1592.4,W1
1980-05-04 12:00:00,1573.73,W1
1980-05-11 12:00:00,1572.15,W1
1980-05-18 12:00:00,1569.91,W1
1980-05-25 12:00:00,1589.12,W1
1980-06-01 12:00:00,1580.76,W1
1980-06-08 12:00:00,1590.04,W1
1980-06-15 12:00:00,1581.09,W1
1980-06-22 12:00:00,1587.53,W1
1980-06-29 12:00:00,1591.0,W1
1980-07-06 12:00:00,1599.84,W1
1980-07-13 12:00:00,1600.64,W1
1980-07-20 12:00:00,1612.6,W1
1980-07-27 12:00:00,1616.07,W1
1980-08-03 12:00:00,1571.77,W1
1980-08-10 12:00:00,1574.19,W1
1980-08-17 12:00:00,1571.17,W1
1980-08-24 12:00:00,1598.27,W1
1980-08-31 12:00:00,1585.0,W1
1980-09-07 12:00:00,1593.48,W1
1980-09-14 12:00:00,1586.78,W1
1980-09-21 12:00:00,1594.88,W1
1980-09-28 12:00:00,1597.5,W1
1980-10-05 12:00:00,1597.13,W1
1980-10-12 12:00:00,1593.57,W1
1980-10-19 12:00:00,1604.73,W1
1980-10-26 12:00:00,1625.44,W1
1980-11-02 12:00:00,1612.24,W1
1980-11-09 12:00:00,1618.84,W1
1980-11-16 12:00:00,1627.08,W1
1980-11-23 12:00:00,1618.46,W1
1980-11-30 12:00:00,1616.52,W1
1980-12-07 12:00:00,1621.51,W1
1980-12-14 12:00:00,1615.99,W1
1980-12-21 12:00:00,1634.22,W1
1980-12-28 12:00:00,1641.71,W1
1981-01-04 12:00:00,1648.36,W1
1981-01-11 12:00:00,1642.74,W1
1981-01-18 12:00:00,1617.67,W1
1981-01-25 12:00:00,1611.63,W1
1981-02-01 12:00:00,1583.6,W1
1981-02-08 12:00:00,1581.79,W1
1981-02-15 12:00:00,1578.06,W1
1981-02-22 12:00:00,1602.37,W1
1981-03-01 12:00:00,1592.55,W1
1981-03-08 12:00:00,1592.28,W1
1981-03-15 12:00:00,1580.45,W1
1981-03-22 12:00:00,1602.43,W1
1981-03-29 12:00:00,1603.37,W1
1981-04-05 12:00:00,1609.02,W1
1981-04-12 12:00:00,1602.77,W1
1981-04-19 12:00:00,1622.72,W1
1981-04-26 12:00:00,1641.64,W1
1981-05-03 12:00:00,1628.83,W1
1981-05-10 12:00:00,1630.54,W1
1981-05-17 12:00:00,1623.11,W1
1981-05-24 12:00:00,1641.48,W1
1981-05-31 12:00:00,1633.49,W1
1981-06-07 12:00:00,1630.57,W1
1981-06-14 12:00:00,1628.52,W1
1981-06-21 12:00:00,1638.64,W1
1981-06-28 12:00:00,1647.12,W1
1981-07-05 12:00:00,1647.84,W1
1981-07-12 12:00:00,1652.83,W1
1981-07-19 12:00:00,1660.76,W1
1981-07-26 12:00:00,1680.03,W1
1981-08-02 12:00:00,1652.56,W1
1981-08-09 12:00:00,1650.72,W1
1981-08-16 12:00:00,1652.96,W1
1981-08-23 12:00:00,1675.73,W1
1981-08-30 12:00:00,1666.22,W1
1981-09-06 12:00:00,1655.6,W1
1981-09-13 12:00:00,1641.69,W1
1981-09-20 12:00:00,1649.33,W1
1981-09-27 12:00:00,1654.42,W1
1981-10-04 12:00:00,1639.52,W1
1981-10-11 12:00:00,1634.68,W1
1981-10-18 12:00:00,1645.86,W1
1981-10-25 12:00:00,1669.74,W1
1981-11-01 12:00:00,1649.28,W1
1981-11-08 12:00:00,1648.14,W1
1981-11-15 12:00:00,1654.86,W1
1981-11-22 12:00:00,1680.04,W1
1981-11-29 12:00:00,1684.53,W1
1981-12-06 12:00:00,1688.09,W1
1981-12-13 12:00:00,1684.19,W1
1981-12-20 12:00:00,1702.55,W1
1981-12-27 12:00:00,1718.81,W1
1982-01-03 12:00:00,1724.13,W1
1982-01-10 12:00:00,1727.13,W1
1982-01-17 12:00:00,1699.95,W1
1982-01-24 12:00:00,1709.07,W1
1982-01-31 12:00:00,1674.52,W1
1982-02-07 12:00:00,1673.46,W1
1982-02-14 12:00:00,1662.22,W1
1982-02-21 12:00:00,1690.0,W1
1982-02-28 12:00:00,1675.73,W1
1982-03-07 12:00:00,1670.27,W1
1982-03-14 12:00:00,1644.38,W1
1982-03-21 12:00:00,1667.15,W1
1982-03-28 12:00:00,1670.29,W1
1982-04-04 12:00:00,1663.46,W1
1982-04-11 12:00:00,1664.09,W1
1982-04-18 12:00:00,1681.4,W1
1982-04-25 12:00:00,1709.82,W1
1982-05-02 12:00:00,1691.36,W1
1982-05-09 12:00:00,1692.06,W1
1982-05-16 12:00:00,1691.35,W1
1982-05-23 12:00:00,1708.85,W1
1982-05-30 12:00:00,1699.94,W1
1982-06-06 12:00:00,1710.5,W1
1982-06-13 12:00:00,1706.91,W1
1982-06-20 12:00:00,1722.57,W1
1982-06-27 12:00:00,1721.53,W1
1982-07-04 12:00:00,1717.97,W1
1982-07-11 12:00:00,1729.24,W1
1982-07-18 12:00:00,1730.01,W1
1982-07-25 12:00:00,1753.74,W1
1982-08-01 12:00:00,1725.19,W1
1982-08-08 12:00:00,1726.91,W1
1982-08-15 12:00:00,1731.34,W1
1982-08-22 12:00:00,1752.91,W1
1982-08-29 12:00:00,1744.57,W1
1982-09-05 12:00:00,1737.15,W1
1982-09-12 12:00:00,1731.27,W1
1982-09-19 12:00:00,1734.32,W1
1982-09-26 12:00:00,1743.73,W1
1982-10-03 12:00:00,1725.66,W1
1982-10-10 12:00:00,1732.89,W1
1982-10-17 12:00:00,1738.51,W1
1982-10-24 12:00:00,1770.24,W1
1982-10-31 12:00:00,1752.58,W1
1982-11-07 12:00:00,1752.55,W1
1982-11-14 12:00:00,1756.78,W1
1982-11-21 12:00:00,1781.23,W1
1982-11-28 12:00:00,1784.75,W1
1982-12-05 12:00:00,1787.28,W1
1982-12-12 12:00:00,1783.39,W1
1982-12-19 12:00:00,1798.04,W1
1982-12-26 12:00:00,1819.58,W1
1983-01-02 12:00:00,1825.38,W1
1983-01-09 12:00:00,1825.17,W1
1983-01-16 12:00:00,1796.43,W1
1983-01-23 12:00:00,1796.73,W1
1983-01-30 12:00:00,1768.03,W1
1983-02-06 12:00:00,1760.91,W1
1983-02-13 12:00:00,1755.55,W1
1983-02-20 12:00:00,1773.14,W1
1983-02-27 12:00:00,1781.18,W1
1983-03-06 12:00:00,1776.27,W1
1983-03-13 12:00:00,1759.5,W1
1983-03-20 12:00:00,1767.89,W1
1983-03-27 12:00:00,1785.2,W1
1983-04-03 12:00:00,1777.61,W1
1983-04-10 12:00:00,1785.15,W1
1983-04-17 12:00:00,1792.96,W1
1983-04-24 12:00:00,1817.73,W1
1983-05-01 12:00:00,1800.4,W1
1983-05-08 12:00:00,1807.62,W1
1983-05-15 12:00:00,1805.44,W1
1983-05-22 12:00:00,1817.04,W1
1983-05-29 12:00:00,1815.71,W1
1983-06-05 12:00:00,1821.97,W1
1983-06-12 12:00:00,1826.32,W1
1983-06-19 12:00:00,1829.99,W1
1983-06-26 12:00:00,1840.45,W1
1983-07-03 12:00:00,1834.79,W1
1983-07-10 12:00:00,1853.1,W1
1983-07-17 12:00:00,1846.92,W1
1983-07-24 12:00:00,1871.99,W1
1983-07-31 12:00:00,1842.62,W1
1983-08-07 12:00:00,1846.77,W1
1983-08-14 12:00:00,1848.29,W1
1983-08-21 12:00:00,1862.38,W1
1983-08-28 12:00:00,1860.31,W1
1983-09-04 12:00:00,1849.8,W1
1983-09-11 12:00:00,1851.04,W1
1983-09-18 12:00:00,1848.35,W1
1983-09-25 12:00:00,1861.08,W1
1983-10-02 12:00:00,1837.61,W1
1983-10-09 12:00:00,1847.09,W1
1983-10-16 12:00:00,1854.98,W1
1983-10-23 12:00:00,1878.12,W1
1983-10-30 12:00:00,1873.27,W1
1983-11-06 12:00:00,1861.79,W1
1983-11-13 12:00:00,1870.41,W1
1983-11-20 12:00:00,1891.76,W1
1983-11-27 12:00:00,1904.36,W1
1983-12-04 12:00:00,1904.27,W1
1983-12-11 12:00:00,1901.24,W1
1983-12-18 12:00:00,1905.21,W1
1983-12-25 12:00:00,1932.65,W1
1984-01-01 12:00:00,1934.77,W1
1984-01-08 12:00:00,1954.06,W1
1984-01-15 12:00:00,1933.92,W1
1984-01-22 12:00:00,1916.5,W1
1984-01-29 12:00:00,1893.98,W1
1984-02-05 12:00:00,1881.89,W1
1984-02-12 12:00:00,1869.54,W1
1984-02-19 12:00:00,1869.54,W1
1984-02-26 12:00:00,1866.28,W1
1984-03-04 12:00:00,1866.28,W1
1984-03-11 12:00:00,1889.43,W1
1984-03-18 12:00:00,1889.43,W1
1984-03-25 12:00:00,1887.93,W1
1984-04-01 12:00:00,1887.93,W1
1984-04-08 12:00:00,1914.96,W1
1984-04-15 12:00:00,1914.96,W1
1984-04-22 12:00:00,1928.03,W1
1984-04-29 12:00:00,1928.03,W1
1984-05-06 12:00:00,1923.56,W1
1984-05-13 12:00:00,1923.56,W1
1984-05-20 12:00:00,1927.04,W1
1984-05-27 12:00:00,1927.04,W1
1984-06-03 12:00:00,1935.46,W1
1984-06-10 12:00:00,1935.46,W1
1984-06-17 12:00:00,1962.19,W1
1984-06-24 12:00:00,1962.19,W1
1984-07-01 12:00:00,1962.52,W1
1984-07-08 12:00:00,1962.52,W1
1984-07-15 12:00:00,1987.75,W1
1984-07-22 12:00:00,1987.75,W1
1984-07-29 12:00:00,1964.92,W1
1984-08-05 12:00:00,1964.92,W1
1984-08-12 12:00:00,1973.21,W1
1984-08-19 12:00:00,1973.21,W1
1984-08-26 12:00:00,1958.92,W1
1984-09-02 12:00:00,1958.92,W1
1984-09-09 12:00:00,1986.5,W1
1984-09-16 12:00:00,1986.5,W1
1984-09-23 12:00:00,1971.9,W1
1984-09-30 12:00:00,1971.9,W1
1984-10-07 12:00:00,1981.22,W1
1984-10-14 12:00:00,1981.22,W1
1984-10-21 12:00:00,1977.32,W1
1984-10-28 12:00:00,1977.32,W1
1984-11-04 12:00:00,1986.97,W1
1984-11-11 12:00:00,1986.97,W1
1984-11-18 12:00:00,2005.04,W1
1984-11-25 12:00:00,2005.04,W1
1984-12-02 12:00:00,2022.02,W1
1984-12-09 12:00:00,2022.02,W1
1984-12-16 12:00:00,2038.61,W1
1984-12-23 12:00:00,2038.61,W1
1984-12-30 12:00:00,2070.1,W1
1985-01-06 12:00:00,2070.1,W1
1985-01-13 12:00:00,2061.95,W1
1985-01-20 12:00:00,2061.95,W1
1985-01-27 12:00:00,1998.65,W1
1985-02-03 12:00:00,1998.65,W1
1985-02-10 12:00:00,1996.39,W1
1985-02-17 12:00:00,1996.39,W1
1985-02-24 12:00:00,2005.66,W1
1985-03-03 12:00:00,2005.66,W1
1985-03-10 12:00:00,2030.36,W1
1985-03-17 12:00:00,2030.36,W1
1985-03-24 12:00:00,2019.1,W1
1985-03-31 12:00:00,2019.1,W1
1985-04-07 12:00:00,2045.24,W1
1985-04-14 12:00:00,2045.24,W1
1985-04-21 12:00:00,2062.16,W1
1985-04-28 12:00:00,2062.16,W1
1985-05-05 12:00:00,2055.12,W1
1985-05-12 12:00:00,2055.12,W1
1985-05-19 12:00:00,2063.08,W1
1985-05-26 12:00:00,2063.08,W1
1985-06-02 12:00:00,2083.36,W1
1985-06-09 12:00:00,2083.36,W1
1985-06-16 12:00:00,2107.56,W1
1985-06-23 12:00:00,2107.56,W1
1985-06-30 12:00:00,2104.76,W1
1985-07-07 12:00:00,2104.76,W1
1985-07-14 12:00:00,2139.23,W1
1985-07-21 12:00:00,2139.23,W1
1985-07-28 12:00:00,2110.19,W1
1985-08-04 12:00:00,2110.19,W1
1985-08-11 12:00:00,2130.61,W1
1985-08-18 12:00:00,2130.61,W1
1985-08-25 12:00:00,2120.87,W1
1985-09-01 12:00:00,2120.87,W1
1985-09-08 12:00:00,2149.29,W1
1985-09-15 12:00:00,2149.29,W1
1985-09-22 12:00:00,2144.04,W1
1985-09-29 12:00:00,2144.04,W1
1985-10-06 12:00:00,2148.68,W1
1985-10-13 12:00:00,2148.68,W1
1985-10-20 12:00:00,2164.36,W1
1985-10-27 12:00:00,2164.36,W1
1985-11-03 12:00:00,2165.12,W1
1985-11-10 12:00:00,2165.12,W1
1985-11-17 12:00:00,2193.54,W1
1985-11-24 12:00:00,2193.54,W1
1985-12-01 12:00:00,2214.92,W1
1985-12-08 12:00:00,2214.92,W1
1985-12-15 12:00:00,2241.55,W1
1985-12-22 12:00:00,2241.55,W1
1985-12-29 12:00:00,2263.28,W1
1986-01-05 12:00:00,2263.28,W1
1986-01-12 12:00:00,2257.27,W1
1986-01-19 12:00:00,2257.27,W1
1986-01-26 12:00:00,2180.94,W1
1986-02-02 12:00:00,2180.94,W1
1986-02-09 12:00:00,2164.02,W1
1986-02-16 12:00:00,2164.02,W1
1986-02-23 12:00:00,2184.79,W1
1986-03-02 12:00:00,2184.79,W1
1986-03-09 12:00:00,2208.71,W1
1986-03-16 12:00:00,2208.71,W1
1986-03-23 12:00:00,2208.73,W1
1986-03-30 12:00:00,2208.73,W1
1986-04-06 12:00:00,2238.69,W1
1986-04-13 12:00:00,2238.69,W1
1986-04-20 12:00:00,2258.65,W1
1986-04-27 12:00:00,2258.65,W1
1986-05-04 12:00:00,2249.96,W1
1986-05-11 12:00:00,2249.96,W1
1986-05-18 12:00:00,2259.93,W1
1986-05-25 12:00:00,2259.93,W1
1986-06-01 12:00:00,2280.25,W1
1986-06-08 12:00:00,2280.25,W1
1986-06-15 12:00:00,2308.44,W1
1986-06-22 12:00:00,2308.44,W1
1986-06-29 12:00:00,2300.26,W1
1986-07-06 12:00:00,2300.26,W1
1986-07-13 12:00:00,2345.69,W1
1986-07-20 12:00:00,2345.69,W1
1986-07-27 12:00:00,2318.34,W1
1986-08-03 12:00:00,2318.34,W1
1986-08-10 12:00:00,2330.76,W1
1986-08-17 12:00:00,2330.76,W1
1986-08-24 12:00:00,2327.52,W1
1986-08-31 12:00:00,2327.52,W1
1986-09-07 12:00:00,2354.56,W1
1986-09-14 12:00:00,2354.56,W1
1986-09-21 12:00:00,2349.96,W1
1986-09-28 12:00:00,2349.96,W1
1986-10-05 12:00:00,2348.02,W1
1986-10-12 12:00:00,2348.02,W1
1986-10-19 12:00:00,2377.16,W1
1986-10-26 12:00:00,2377.16,W1
1986-11-02 12:00:00,2378.57,W1
1986-11-09 12:00:00,2378.57,W1
1986-11-16 12:00:00,2420.23,W1
1986-11-23 12:00:00,2420.23,W1
1986-11-30 12:00:00,2437.26,W1
1986-12-07 12:00:00,2437.26,W1
1986-12-14 12:00:00,2465.88,W1
1986-12-21 12:00:00,2465.88,W1
1986-12-28 12:00:00,2517.12,W1
1987-01-04 12:00:00,2517.12,W1
1987-01-11 12:00:00,2512.01,W1
1987-01-18 12:00:00,2512.01,W1
1987-01-25 12:00:00,2438.36,W1
1987-02-01 12:00:00,2438.36,W1
1987-02-08 12:00:00,2418.6,W1
1987-02-15 12:00:00,2418.6,W1
1987-02-22 12:00:00,2425.18,W1
1987-03-01 12:00:00,2425.18,W1
1987-03-08 12:00:00,2443.29,W1
1987-03-15 12:00:00,2443.29,W1
1987-03-22 12:00:00,2443.67,W1
1987-03-29 12:00:00,2443.67,W1
1987-04-05 12:00:00,2465.42,W1
1987-04-12 12:00:00,2465.42,W1
1987-04-19 12:00:00,2511.94,W1
1987-04-26 12:00:00,2511.94,W1
1987-05-03 12:00:00,2497.89,W1
1987-05-10 12:00:00,2497.89,W1
1987-05-17 12:00:00,2502.26,W1
1987-05-24 12:00:00,2502.26,W1
1987-05-31 12:00:00,2515.0,W1
1987-06-07 12:00:00,2515.0,W1
1987-06-14 12:00:00,2539.77,W1
1987-06-21 12:00:00,2539.77,W1
1987-06-28 12:00:00,2519.69,W1
1987-07-05 12:00:00,2519.69,W1
1987-07-12 12:00:00,2563.68,W1
1987-07-19 12:00:00,2563.68,W1
1987-07-26 12:00:00,2534.43,W1
1987-08-02 12:00:00,2534.43,W1
1987-08-09 12:00:00,2547.75,W1
1987-08-16 12:00:00,2547.75,W1
1987-08-23 12:00:00,2540.0,W1
1987-08-30 12:00:00,2540.0,W1
1987-09-06 12:00:00,2556.06,W1
1987-09-13 12:00:00,2556.06,W1
1987-09-20 12:00:00,2569.3,W1
1987-09-27 12:00:00,2569.3,W1
1987-10-04 12:00:00,2557.51,W1
