date,value,label
2043-12-31 12:00:00,10581.3,Y17714
2044-12-31 12:00:00,11067.1,Y17714
2045-12-31 12:00:00,11280.5,Y17714
2046-12-31 12:00:00,11587.0,Y17714
2047-12-31 12:00:00,11528.6,Y17714
2048-12-31 12:00:00,11139.9,Y17714
2049-12-31 12:00:00,10268.4,Y17714
2050-12-31 12:00:00,10000.0,Y17714
1990-12-31 12:00:00,2890.0,Y4580
1991-12-31 12:00:00,2940.0,Y4580
1992-12-31 12:00:00,2890.0,Y4580
1993-12-31 12:00:00,2890.0,Y4580
1994-12-31 12:00:00,2950.0,Y4580
1995-12-31 12:00:00,2990.0,Y4580
1996-12-31 12:00:00,3140.0,Y4580
1997-12-31 12:00:00,3250.0,Y4580
1998-12-31 12:00:00,3320.0,Y4580
1999-12-31 12:00:00,3330.0,Y4580
2000-12-31 12:00:00,3360.0,Y4580
2001-12-31 12:00:00,3410.0,Y4580
2002-12-31 12:00:00,3410.0,Y4580
2003-12-31 12:00:00,3390.0,Y4580
2004-12-31 12:00:00,3420.0,Y4580
2005-12-31 12:00:00,3480.0,Y4580
2006-12-31 12:00:00,3550.0,Y4580
2007-12-31 12:00:00,3630.0,Y4580
2008-12-31 12:00:00,3520.0,Y4580
2009-12-31 12:00:00,3230.0,Y4580
2010-12-31 12:00:00,2890.0,Y4580
2011-12-31 12:00:00,2940.0,Y4580
2012-12-31 12:00:00,2890.0,Y4580
2013-12-31 12:00:00,2890.0,Y4580
2014-12-31 12:00:00,2950.0,Y4580
2015-12-31 12:00:00,2990.0,Y4580
2016-12-31 12:00:00,3140.0,Y4580
2017-12-31 12:00:00,3250.0,Y4580
2018-12-31 12:00:00,3320.0,Y4580
2019-12-31 12:00:00,3330.0,Y4580
2020-12-31 12:00:00,3360.0,Y4580
2021-12-31 12:00:00,3410.0,Y4580
2022-12-31 12:00:00,3410.0,Y4580
2023-12-31 12:00:00,3390.0,Y4580
2024-12-31 12:00:00,3420.0,Y4580
2025-12-31 12:00:00,3480.0,Y4580
2026-12-31 12:00:00,3550.0,Y4580
2027-12-31 12:00:00,3630.0,Y4580
2028-12-31 12:00:00,3520.0,Y4580
2029-12-31 12:00:00,3230.0,Y4580
1990-12-31 12:00:00,871.0,Y7237
1991-12-31 12:00:00,880.0,Y7237
1992-12-31 12:00:00,911.0,Y7237
1993-12-31 12:00:00,956.0,Y7237
1994-12-31 12:00:00,1010.0,Y7237
1995-12-31 12:00:00,1064.0,Y7237
1996-12-31 12:00:00,1097.0,Y7237
1997-12-31 12:00:00,1128.0,Y7237
1998-12-31 12:00:00,1158.0,Y7237
1999-12-31 12:00:00,1179.0,Y7237
2000-12-31 12:00:00,1201.0,Y7237
2001-12-31 12:00:00,1208.0,Y7237
2002-12-31 12:00:00,1175.0,Y7237
2003-12-31 12:00:00,1143.0,Y7237
2004-12-31 12:00:00,1156.0,Y7237
2005-12-31 12:00:00,1193.0,Y7237
2006-12-31 12:00:00,1233.0,Y7237
2007-12-31 12:00:00,1283.0,Y7237
2008-12-31 12:00:00,1291.0,Y7237
2009-12-31 12:00:00,1210.0,Y7237
2010-12-31 12:00:00,871.0,Y7237
2011-12-31 12:00:00,880.0,Y7237
2012-12-31 12:00:00,911.0,Y7237
2013-12-31 12:00:00,956.0,Y7237
2014-12-31 12:00:00,1010.0,Y7237
2015-12-31 12:00:00,1064.0,Y7237
2016-12-31 12:00:00,1097.0,Y7237
2017-12-31 12:00:00,1128.0,Y7237
2018-12-31 12:00:00,1158.0,Y7237
2019-12-31 12:00:00,1179.0,Y7237
2020-12-31 12:00:00,1201.0,Y7237
2021-12-31 12:00:00,1208.0,Y7237
2022-12-31 12:00:00,1175.0,Y7237
2023-12-31 12:00:00,1143.0,Y7237
2024-12-31 12:00:00,1156.0,Y7237
2025-12-31 12:00:00,1193.0,Y7237
2026-12-31 12:00:00,1233.0,Y7237
2027-12-31 12:00:00,1283.0,Y7237
2028-12-31 12:00:00,1291.0,Y7237
2029-12-31 12:00:00,1210.0,Y7237
2060-12-31 12:00:00,3160.0,Y17323
2061-12-31 12:00:00,3130.0,Y17323
2062-12-31 12:00:00,3090.0,Y17323
2063-12-31 12:00:00,3040.0,Y17323
2064-12-31 12:00:00,2980.0,Y17323
2065-12-31 12:00:00,2920.0,Y17323
2066-12-31 12:00:00,2850.0,Y17323
2067-12-31 12:00:00,2800.0,Y17323
2068-12-31 12:00:00,2740.0,Y17323
2069-12-31 12:00:00,2700.0,Y17323
2070-12-31 12:00:00,2670.0,Y17323
2071-12-31 12:00:00,2650.0,Y17323
2072-12-31 12:00:00,2630.0,Y17323
2073-12-31 12:00:00,2620.0,Y17323
2074-12-31 12:00:00,2630.0,Y17323
2075-12-31 12:00:00,2660.0,Y17323
2076-12-31 12:00:00,2680.0,Y17323
2077-12-31 12:00:00,2710.0,Y17323
2078-12-31 12:00:00,2720.0,Y17323
2079-12-31 12:00:00,2740.0,Y17323
2080-12-31 12:00:00,2770.0,Y17323
2081-12-31 12:00:00,2790.0,Y17323
2082-12-31 12:00:00,2810.0,Y17323
2083-12-31 12:00:00,2840.0,Y17323
2084-12-31 12:00:00,2870.0,Y17323
2085-12-31 12:00:00,2890.0,Y17323
2086-12-31 12:00:00,2900.0,Y17323
2087-12-31 12:00:00,2920.0,Y17323
2088-12-31 12:00:00,2960.0,Y17323
2089-12-31 12:00:00,3010.0,Y17323
2090-12-31 12:00:00,3040.0,Y17323
2091-12-31 12:00:00,3070.0,Y17323
2092-12-31 12:00:00,3110.0,Y17323
2093-12-31 12:00:00,3150.0,Y17323
2094-12-31 12:00:00,3180.0,Y17323
2095-12-31 12:00:00,3190.0,Y17323
2096-12-31 12:00:00,3190.0,Y17323
2097-12-31 12:00:00,3180.0,Y17323
2098-12-31 12:00:00,3180.0,Y17323
2099-12-31 12:00:00,3160.0,Y17323
2100-12-31 12:00:00,3080.0,Y17323
2101-12-31 12:00:00,3020.0,Y17323
2102-12-31 12:00:00,2930.0,Y17323
2103-12-31 12:00:00,2890.0,Y17323
2104-12-31 12:00:00,2850.0,Y17323
2105-12-31 12:00:00,2810.0,Y17323
2106-12-31 12:00:00,2750.0,Y17323
2107-12-31 12:00:00,2660.0,Y17323
2108-12-31 12:00:00,2590.0,Y17323
2109-12-31 12:00:00,2530.0,Y17323
2110-12-31 12:00:00,2480.0,Y17323
2111-12-31 12:00:00,3160.0,Y17323
2112-12-31 12:00:00,3130.0,Y17323
2113-12-31 12:00:00,3090.0,Y17323
2114-12-31 12:00:00,3040.0,Y17323
2115-12-31 12:00:00,2980.0,Y17323
2116-12-31 12:00:00,2920.0,Y17323
2117-12-31 12:00:00,2850.0,Y17323
2118-12-31 12:00:00,2800.0,Y17323
2119-12-31 12:00:00,2740.0,Y17323
2120-12-31 12:00:00,2700.0,Y17323
2121-12-31 12:00:00,2670.0,Y17323
2122-12-31 12:00:00,2650.0,Y17323
2123-12-31 12:00:00,2630.0,Y17323
2124-12-31 12:00:00,2620.0,Y17323
2125-12-31 12:00:00,2630.0,Y17323
2126-12-31 12:00:00,2660.0,Y17323
2127-12-31 12:00:00,2680.0,Y17323
2128-12-31 12:00:00,2710.0,Y17323
2129-12-31 12:00:00,2720.0,Y17323
2130-12-31 12:00:00,2740.0,Y17323
2131-12-31 12:00:00,2770.0,Y17323
2132-12-31 12:00:00,2790.0,Y17323
2133-12-31 12:00:00,2810.0,Y17323
2134-12-31 12:00:00,2840.0,Y17323
2135-12-31 12:00:00,2870.0,Y17323
2136-12-31 12:00:00,2890.0,Y17323
2137-12-31 12:00:00,2900.0,Y17323
2138-12-31 12:00:00,2920.0,Y17323
2139-12-31 12:00:00,2960.0,Y17323
2140-12-31 12:00:00,3010.0,Y17323
2141-12-31 12:00:00,3040.0,Y17323
2142-12-31 12:00:00,3070.0,Y17323
2143-12-31 12:00:00,3110.0,Y17323
2144-12-31 12:00:00,3150.0,Y17323
2145-12-31 12:00:00,3180.0,Y17323
2146-12-31 12:00:00,3190.0,Y17323
2147-12-31 12:00:00,3190.0,Y17323
2148-12-31 12:00:00,3180.0,Y17323
2149-12-31 12:00:00,3180.0,Y17323
2150-12-31 12:00:00,3160.0,Y17323
2151-12-31 12:00:00,3080.0,Y17323
2152-12-31 12:00:00,3020.0,Y17323
2153-12-31 12:00:00,2930.0,Y17323
2154-12-31 12:00:00,2890.0,Y17323
2155-12-31 12:00:00,2850.0,Y17323
2156-12-31 12:00:00,2810.0,Y17323
2157-12-31 12:00:00,2750.0,Y17323
2158-12-31 12:00:00,2660.0,Y17323
2159-12-31 12:00:00,2590.0,Y17323
2160-12-31 12:00:00,2530.0,Y17323
2161-12-31 12:00:00,2480.0,Y17323
1985-12-31 12:00:00,3787.102,Y15976
1986-12-31 12:00:00,3119.041,Y15976
1987-12-31 12:00:00,2708.124,Y15976
1988-12-31 12:00:00,2776.468,Y15976
1989-12-31 12:00:00,2947.669,Y15976
1990-12-31 12:00:00,2972.956,Y15976
1991-12-31 12:00:00,2871.124,Y15976
1992-12-31 12:00:00,2748.276,Y15976
1993-12-31 12:00:00,2898.12,Y15976
1994-12-31 12:00:00,3820.91,Y15976
1995-12-31 12:00:00,4580.218,Y15976
1996-12-31 12:00:00,4788.194,Y15976
1997-12-31 12:00:00,4932.63,Y15976
1998-12-31 12:00:00,5324.069,Y15976
1999-12-31 12:00:00,5343.888,Y15976
2000-12-31 12:00:00,5600.518,Y15976
2001-12-31 12:00:00,6094.785,Y15976
2002-12-31 12:00:00,6557.53,Y15976
2003-12-31 12:00:00,7037.774,Y15976
2004-12-31 12:00:00,7334.746,Y15976
2005-12-31 12:00:00,7747.812,Y15976
2006-12-31 12:00:00,8089.948,Y15976
2007-12-31 12:00:00,8316.769,Y15976
2008-12-31 12:00:00,8861.664,Y15976
2009-12-31 12:00:00,3787.102,Y15976
2010-12-31 12:00:00,3119.041,Y15976
2011-12-31 12:00:00,2708.124,Y15976
2012-12-31 12:00:00,2776.468,Y15976
2013-12-31 12:00:00,2947.669,Y15976
2014-12-31 12:00:00,2972.956,Y15976
2015-12-31 12:00:00,2871.124,Y15976
2016-12-31 12:00:00,2748.276,Y15976
2017-12-31 12:00:00,2898.12,Y15976
2018-12-31 12:00:00,3820.91,Y15976
2019-12-31 12:00:00,4580.218,Y15976
2020-12-31 12:00:00,4788.194,Y15976
2021-12-31 12:00:00,4932.63,Y15976
2022-12-31 12:00:00,5324.069,Y15976
2023-12-31 12:00:00,5343.888,Y15976
2024-12-31 12:00:00,5600.518,Y15976
2025-12-31 12:00:00,6094.785,Y15976
2026-12-31 12:00:00,6557.53,Y15976
2027-12-31 12:00:00,7037.774,Y15976
2028-12-31 12:00:00,7334.746,Y15976
2029-12-31 12:00:00,7747.812,Y15976
2030-12-31 12:00:00,8089.948,Y15976
2031-12-31 12:00:00,8316.769,Y15976
2032-12-31 12:00:00,8861.664,Y15976
2063-12-31 12:00:00,1100.0,Y1720
2064-12-31 12:00:00,1290.0,Y1720
2065-12-31 12:00:00,1490.0,Y1720
2066-12-31 12:00:00,1620.0,Y1720
2067-12-31 12:00:00,1670.0,Y1720
2068-12-31 12:00:00,2000.0,Y1720
2069-12-31 12:00:00,2420.0,Y1720
2070-12-31 12:00:00,2090.0,Y1720
2071-12-31 12:00:00,1960.0,Y1720
2072-12-31 12:00:00,2120.0,Y1720
2073-12-31 12:00:00,2540.0,Y1720
2074-12-31 12:00:00,2760.0,Y1720
2075-12-31 12:00:00,2780.0,Y1720
2076-12-31 12:00:00,3250.0,Y1720
2077-12-31 12:00:00,3530.0,Y1720
2078-12-31 12:00:00,4630.0,Y1720
2079-12-31 12:00:00,5050.0,Y1720
2080-12-31 12:00:00,5200.0,Y1720
2081-12-31 12:00:00,5040.0,Y1720
2082-12-31 12:00:00,5740.0,Y1720
2083-12-31 12:00:00,5710.0,Y1720
2084-12-31 12:00:00,5940.0,Y1720
2085-12-31 12:00:00,6260.0,Y1720
2086-12-31 12:00:00,6070.0,Y1720
2087-12-31 12:00:00,6320.0,Y1720
2088-12-31 12:00:00,6950.0,Y1720
2089-12-31 12:00:00,7330.0,Y1720
2090-12-31 12:00:00,8480.0,Y1720
2091-12-31 12:00:00,8150.0,Y1720
2092-12-31 12:00:00,1100.0,Y1720
2093-12-31 12:00:00,1290.0,Y1720
2094-12-31 12:00:00,1490.0,Y1720
2095-12-31 12:00:00,1620.0,Y1720
2096-12-31 12:00:00,1670.0,Y1720
2097-12-31 12:00:00,2000.0,Y1720
2098-12-31 12:00:00,2420.0,Y1720
2099-12-31 12:00:00,2090.0,Y1720
2100-12-31 12:00:00,1960.0,Y1720
2101-12-31 12:00:00,2120.0,Y1720
2102-12-31 12:00:00,2540.0,Y1720
2103-12-31 12:00:00,2760.0,Y1720
2104-12-31 12:00:00,2780.0,Y1720
2105-12-31 12:00:00,3250.0,Y1720
2106-12-31 12:00:00,3530.0,Y1720
2107-12-31 12:00:00,4630.0,Y1720
2108-12-31 12:00:00,5050.0,Y1720
2109-12-31 12:00:00,5200.0,Y1720
2110-12-31 12:00:00,5040.0,Y1720
2111-12-31 12:00:00,5740.0,Y1720
2112-12-31 12:00:00,5710.0,Y1720
2113-12-31 12:00:00,5940.0,Y1720
2114-12-31 12:00:00,6260.0,Y1720
2115-12-31 12:00:00,6070.0,Y1720
2116-12-31 12:00:00,6320.0,Y1720
2117-12-31 12:00:00,6950.0,Y1720
2118-12-31 12:00:00,7330.0,Y1720
2119-12-31 12:00:00,8480.0,Y1720
2120-12-31 12:00:00,8150.0,Y1720
1978-12-31 12:00:00,2430.253,Y16267
1979-12-31 12:00:00,3208.161,Y16267
1980-12-31 12:00:00,4425.822,Y16267
1981-12-31 12:00:00,6452.32,Y16267
1982-12-31 12:00:00,7557.252,Y16267
1983-12-31 12:00:00,6099.327,Y16267
1984-12-31 12:00:00,5605.941,Y16267
1985-12-31 12:00:00,7410.868,Y16267
1986-12-31 12:00:00,8946.606,Y16267
1987-12-31 12:00:00,7721.336,Y16267
1988-12-31 12:00:00,6643.101,Y16267
1989-12-31 12:00:00,7583.431,Y16267
1990-12-31 12:00:00,8058.739,Y16267
1991-12-31 12:00:00,6224.821,Y16267
1992-12-31 12:00:00,4658.811,Y16267
1993-12-31 12:00:00,4174.038,Y16267
1994-12-31 12:00:00,4266.005,Y16267
1995-12-31 12:00:00,4366.4,Y16267
1996-12-31 12:00:00,4265.285,Y16267
1997-12-31 12:00:00,4170.259,Y16267
1998-12-31 12:00:00,4735.074,Y16267
1999-12-31 12:00:00,5370.702,Y16267
2000-12-31 12:00:00,5441.223,Y16267
2001-12-31 12:00:00,5238.602,Y16267
2002-12-31 12:00:00,5201.387,Y16267
2003-12-31 12:00:00,5312.317,Y16267
2004-12-31 12:00:00,5085.021,Y16267
2005-12-31 12:00:00,5279.684,Y16267
2006-12-31 12:00:00,6302.241,Y16267
2007-12-31 12:00:00,7886.218,Y16267
2008-12-31 12:00:00,9573.207,Y16267
2009-12-31 12:00:00,2430.253,Y16267
2010-12-31 12:00:00,3208.161,Y16267
2011-12-31 12:00:00,4425.822,Y16267
2012-12-31 12:00:00,6452.32,Y16267
2013-12-31 12:00:00,7557.252,Y16267
2014-12-31 12:00:00,6099.327,Y16267
2015-12-31 12:00:00,5605.941,Y16267
2016-12-31 12:00:00,7410.868,Y16267
2017-12-31 12:00:00,8946.606,Y16267
2018-12-31 12:00:00,7721.336,Y16267
2019-12-31 12:00:00,6643.101,Y16267
2020-12-31 12:00:00,7583.431,Y16267
2021-12-31 12:00:00,8058.739,Y16267
2022-12-31 12:00:00,6224.821,Y16267
2023-12-31 12:00:00,4658.811,Y16267
2024-12-31 12:00:00,4174.038,Y16267
2025-12-31 12:00:00,4266.005,Y16267
2026-12-31 12:00:00,4366.4,Y16267
2027-12-31 12:00:00,4265.285,Y16267
2028-12-31 12:00:00,4170.259,Y16267
2029-12-31 12:00:00,4735.074,Y16267
2030-12-31 12:00:00,5370.702,Y16267
2031-12-31 12:00:00,5441.223,Y16267
2032-12-31 12:00:00,5238.602,Y16267
2033-12-31 12:00:00,5201.387,Y16267
2034-12-31 12:00:00,5312.317,Y16267
2035-12-31 12:00:00,5085.021,Y16267
2036-12-31 12:00:00,5279.684,Y16267
2037-12-31 12:00:00,6302.241,Y16267
2038-12-31 12:00:00,7886.218,Y16267
2039-12-31 12:00:00,9573.207,Y16267
1969-12-31 12:00:00,324.7,Y7083
1970-12-31 12:00:00,340.8,Y7083
1971-12-31 12:00:00,406.1,Y7083
1972-12-31 12:00:00,553.5,Y7083
1973-12-31 12:00:00,662.9,Y7083
1974-12-31 12:00:00,749.6,Y7083
1975-12-31 12:00:00,842.8,Y7083
1976-12-31 12:00:00,910.9,Y7083
1977-12-31 12:00:00,886.7,Y7083
1978-12-31 12:00:00,1111.1,Y7083
1979-12-31 12:00:00,1194.7,Y7083
1980-12-31 12:00:00,1358.3,Y7083
1981-12-31 12:00:00,1567.3,Y7083
1982-12-31 12:00:00,1746.1,Y7083
1983-12-31 12:00:00,1839.4,Y7083
1984-12-31 12:00:00,2048.7,Y7083
1985-12-31 12:00:00,2337.7,Y7083
1986-12-31 12:00:00,2530.5,Y7083
1987-12-31 12:00:00,2627.9,Y7083
1988-12-31 12:00:00,2614.1,Y7083
1989-12-31 12:00:00,2748.0,Y7083
1990-12-31 12:00:00,2833.4,Y7083
1991-12-31 12:00:00,3175.9,Y7083
1992-12-31 12:00:00,3500.8,Y7083
1993-12-31 12:00:00,3593.5,Y7083
1994-12-31 12:00:00,3954.0,Y7083
1995-12-31 12:00:00,4309.7,Y7083
1996-12-31 12:00:00,4318.3,Y7083
1997-12-31 12:00:00,4491.8,Y7083
1998-12-31 12:00:00,4759.8,Y7083
1999-12-31 12:00:00,5324.9,Y7083
2000-12-31 12:00:00,5701.5,Y7083
2001-12-31 12:00:00,5947.2,Y7083
2002-12-31 12:00:00,5992.2,Y7083
2003-12-31 12:00:00,6187.6,Y7083
2004-12-31 12:00:00,6346.6,Y7083
2005-12-31 12:00:00,6429.0,Y7083
2006-12-31 12:00:00,6425.0,Y7083
2007-12-31 12:00:00,6854.3,Y7083
2008-12-31 12:00:00,7435.4,Y7083
2009-12-31 12:00:00,324.7,Y7083
2010-12-31 12:00:00,340.8,Y7083
2011-12-31 12:00:00,406.1,Y7083
2012-12-31 12:00:00,553.5,Y7083
2013-12-31 12:00:00,662.9,Y7083
2014-12-31 12:00:00,749.6,Y7083
2015-12-31 12:00:00,842.8,Y7083
2016-12-31 12:00:00,910.9,Y7083
2017-12-31 12:00:00,886.7,Y7083
2018-12-31 12:00:00,1111.1,Y7083
2019-12-31 12:00:00,1194.7,Y7083
2020-12-31 12:00:00,1358.3,Y7083
2021-12-31 12:00:00,1567.3,Y7083
2022-12-31 12:00:00,1746.1,Y7083
2023-12-31 12:00:00,1839.4,Y7083
2024-12-31 12:00:00,2048.7,Y7083
2025-12-31 12:00:00,2337.7,Y7083
2026-12-31 12:00:00,2530.5,Y7083
2027-12-31 12:00:00,2627.9,Y7083
2028-12-31 12:00:00,2614.1,Y7083
2029-12-31 12:00:00,2748.0,Y7083
2030-12-31 12:00:00,2833.4,Y7083
2031-12-31 12:00:00,3175.9,Y7083
2032-12-31 12:00:00,3500.8,Y7083
2033-12-31 12:00:00,3593.5,Y7083
2034-12-31 12:00:00,3954.0,Y7083
2035-12-31 12:00:00,4309.7,Y7083
2036-12-31 12:00:00,4318.3,Y7083
2037-12-31 12:00:00,4491.8,Y7083
2038-12-31 12:00:00,4759.8,Y7083
2039-12-31 12:00:00,5324.9,Y7083
2040-12-31 12:00:00,5701.5,Y7083
2041-12-31 12:00:00,5947.2,Y7083
2042-12-31 12:00:00,5992.2,Y7083
2043-12-31 12:00:00,6187.6,Y7083
2044-12-31 12:00:00,6346.6,Y7083
2045-12-31 12:00:00,6429.0,Y7083
2046-12-31 12:00:00,6425.0,Y7083
2047-12-31 12:00:00,6854.3,Y7083
2048-12-31 12:00:00,7435.4,Y7083
1995-12-31 12:00:00,1220.0,Y14960
1996-12-31 12:00:00,1260.0,Y14960
1997-12-31 12:00:00,1290.0,Y14960
1998-12-31 12:00:00,1340.0,Y14960
1999-12-31 12:00:00,1380.0,Y14960
2000-12-31 12:00:00,1450.0,Y14960
2001-12-31 12:00:00,1510.0,Y14960
2002-12-31 12:00:00,1590.0,Y14960
2003-12-31 12:00:00,1620.0,Y14960
2004-12-31 12:00:00,1640.0,Y14960
2005-12-31 12:00:00,1700.0,Y14960
2006-12-31 12:00:00,1790.0,Y14960
2007-12-31 12:00:00,1810.0,Y14960
2008-12-31 12:00:00,1860.0,Y14960
2009-12-31 12:00:00,1810.0,Y14960
2010-12-31 12:00:00,1220.0,Y14960
2011-12-31 12:00:00,1260.0,Y14960
2012-12-31 12:00:00,1290.0,Y14960
2013-12-31 12:00:00,1340.0,Y14960
2014-12-31 12:00:00,1380.0,Y14960
2015-12-31 12:00:00,1450.0,Y14960
2016-12-31 12:00:00,1510.0,Y14960
2017-12-31 12:00:00,1590.0,Y14960
2018-12-31 12:00:00,1620.0,Y14960
2019-12-31 12:00:00,1640.0,Y14960
2020-12-31 12:00:00,1700.0,Y14960
2021-12-31 12:00:00,1790.0,Y14960
2022-12-31 12:00:00,1810.0,Y14960
2023-12-31 12:00:00,1860.0,Y14960
2024-12-31 12:00:00,1810.0,Y14960
1969-12-31 12:00:00,234.5,Y4433
1970-12-31 12:00:00,270.4,Y4433
1971-12-31 12:00:00,289.9,Y4433
1972-12-31 12:00:00,321.1,Y4433
1973-12-31 12:00:00,375.5,Y4433
1974-12-31 12:00:00,428.1,Y4433
1975-12-31 12:00:00,442.5,Y4433
1976-12-31 12:00:00,484.8,Y4433
1977-12-31 12:00:00,520.8,Y4433
1978-12-31 12:00:00,632.7,Y4433
1979-12-31 12:00:00,615.6,Y4433
1980-12-31 12:00:00,660.1,Y4433
1981-12-31 12:00:00,783.0,Y4433
1982-12-31 12:00:00,822.3,Y4433
1983-12-31 12:00:00,855.2,Y4433
1984-12-31 12:00:00,964.4,Y4433
1985-12-31 12:00:00,974.8,Y4433
1986-12-31 12:00:00,984.1,Y4433
1987-12-31 12:00:00,1023.3,Y4433
1988-12-31 12:00:00,1133.2,Y4433
1989-12-31 12:00:00,1185.6,Y4433
1990-12-31 12:00:00,1227.5,Y4433
1991-12-31 12:00:00,1287.6,Y4433
1992-12-31 12:00:00,1389.0,Y4433
1993-12-31 12:00:00,1442.7,Y4433
1994-12-31 12:00:00,1528.2,Y4433
1995-12-31 12:00:00,1604.8,Y4433
1996-12-31 12:00:00,1676.5,Y4433
1997-12-31 12:00:00,1739.3,Y4433
1998-12-31 12:00:00,1824.9,Y4433
1999-12-31 12:00:00,1881.3,Y4433
