datetime,value,label
1999-06-30 12:00:00,1174.054,Q1757
1999-09-30 12:00:00,1049.813,Q1757
1999-12-31 12:00:00,1154.588,Q1757
2000-03-31 12:00:00,1152.846,Q1757
2000-06-30 12:00:00,1230.695,Q1757
2000-09-30 12:00:00,1197.191,Q1757
2000-12-31 12:00:00,1424.424,Q1757
2001-03-31 12:00:00,1223.976,Q1757
2001-06-30 12:00:00,1269.365,Q1757
2001-09-30 12:00:00,1162.424,Q1757
2001-12-31 12:00:00,1202.339,Q1757
2002-03-31 12:00:00,1165.076,Q1757
2002-06-30 12:00:00,1173.567,Q1757
2002-09-30 12:00:00,1176.166,Q1757
2002-12-31 12:00:00,1256.738,Q1757
2003-03-31 12:00:00,1233.893,Q1757
2003-06-30 12:00:00,1261.553,Q1757
2003-09-30 12:00:00,1151.35,Q1757
2003-12-31 12:00:00,1257.273,Q1757
2004-03-31 12:00:00,1263.046,Q1757
2004-06-30 12:00:00,1344.569,Q1757
2004-09-30 12:00:00,1263.999,Q1757
2004-12-31 12:00:00,1339.411,Q1757
2005-03-31 12:00:00,1263.761,Q1757
2005-06-30 12:00:00,1399.31,Q1757
2005-09-30 12:00:00,1267.285,Q1757
2005-12-31 12:00:00,1514.558,Q1757
2006-03-31 12:00:00,1503.576,Q1757
2006-06-30 12:00:00,1601.75,Q1757
2006-09-30 12:00:00,1451.131,Q1757
2006-12-31 12:00:00,1748.14,Q1757
2007-03-31 12:00:00,1637.915,Q1757
2007-06-30 12:00:00,1620.598,Q1757
2007-09-30 12:00:00,1545.354,Q1757
2007-12-31 12:00:00,1605.913,Q1757
2008-03-31 12:00:00,1641.551,Q1757
2008-06-30 12:00:00,1681.69,Q1757
2008-09-30 12:00:00,1615.863,Q1757
2008-12-31 12:00:00,1564.166,Q1757
2009-03-31 12:00:00,1427.448,Q1757
2009-06-30 12:00:00,1389.144,Q1757
2009-09-30 12:00:00,1316.545,Q1757
2009-12-31 12:00:00,1367.197,Q1757
2010-03-31 12:00:00,1468.626,Q1757
2010-06-30 12:00:00,1559.048,Q1757
2010-09-30 12:00:00,1579.95,Q1757
2010-12-31 12:00:00,1622.418,Q1757
2011-03-31 12:00:00,1656.686,Q1757
2011-06-30 12:00:00,1803.39,Q1757
2011-09-30 12:00:00,1604.566,Q1757
2011-12-31 12:00:00,1678.957,Q1757
2012-03-31 12:00:00,1672.299,Q1757
2012-06-30 12:00:00,1712.009,Q1757
2012-09-30 12:00:00,1631.488,Q1757
2012-12-31 12:00:00,1646.31,Q1757
2013-03-31 12:00:00,1687.122,Q1757
2013-06-30 12:00:00,1643.113,Q1757
2013-09-30 12:00:00,1550.825,Q1757
2013-12-31 12:00:00,1728.364,Q1757
2014-03-31 12:00:00,1896.193,Q1757
1980-09-30 12:00:00,453.0,Q1809
1980-12-31 12:00:00,453.0,Q1809
1981-03-31 12:00:00,471.0,Q1809
1981-06-30 12:00:00,484.0,Q1809
1981-09-30 12:00:00,501.0,Q1809
1981-12-31 12:00:00,516.0,Q1809
1982-03-31 12:00:00,532.0,Q1809
1982-06-30 12:00:00,553.0,Q1809
1982-09-30 12:00:00,574.0,Q1809
1982-12-31 12:00:00,580.0,Q1809
1983-03-31 12:00:00,587.0,Q1809
1983-06-30 12:00:00,612.0,Q1809
1983-09-30 12:00:00,603.0,Q1809
1983-12-31 12:00:00,615.0,Q1809
1984-03-31 12:00:00,633.0,Q1809
1984-06-30 12:00:00,654.0,Q1809
1984-09-30 12:00:00,642.0,Q1809
1984-12-31 12:00:00,656.0,Q1809
1985-03-31 12:00:00,670.0,Q1809
1985-06-30 12:00:00,676.0,Q1809
1985-09-30 12:00:00,689.0,Q1809
1985-12-31 12:00:00,750.0,Q1809
1986-03-31 12:00:00,771.0,Q1809
1986-06-30 12:00:00,789.0,Q1809
1986-09-30 12:00:00,789.0,Q1809
1986-12-31 12:00:00,812.0,Q1809
1987-03-31 12:00:00,803.0,Q1809
1987-06-30 12:00:00,837.0,Q1809
1987-09-30 12:00:00,853.0,Q1809
1987-12-31 12:00:00,857.0,Q1809
1988-03-31 12:00:00,866.0,Q1809
1988-06-30 12:00:00,879.0,Q1809
1988-09-30 12:00:00,915.0,Q1809
1988-12-31 12:00:00,915.0,Q1809
1989-03-31 12:00:00,939.0,Q1809
1989-06-30 12:00:00,948.0,Q1809
1989-09-30 12:00:00,962.0,Q1809
1989-12-31 12:00:00,989.0,Q1809
1990-03-31 12:00:00,1021.0,Q1809
1990-06-30 12:00:00,1027.0,Q1809
1990-09-30 12:00:00,1044.0,Q1809
1990-12-31 12:00:00,1052.0,Q1809
1991-03-31 12:00:00,1072.0,Q1809
1991-06-30 12:00:00,1099.0,Q1809
1991-09-30 12:00:00,1110.0,Q1809
1991-12-31 12:00:00,1121.0,Q1809
1992-03-31 12:00:00,1124.0,Q1809
1992-06-30 12:00:00,1141.0,Q1809
1992-09-30 12:00:00,1146.0,Q1809
1992-12-31 12:00:00,1114.0,Q1809
1993-03-31 12:00:00,1117.0,Q1809
1993-06-30 12:00:00,1123.0,Q1809
1993-09-30 12:00:00,1113.0,Q1809
1993-12-31 12:00:00,1138.0,Q1809
1994-03-31 12:00:00,1154.0,Q1809
1994-06-30 12:00:00,1151.0,Q1809
1994-09-30 12:00:00,1145.0,Q1809
1994-12-31 12:00:00,1147.0,Q1809
1995-03-31 12:00:00,1156.0,Q1809
1995-06-30 12:00:00,1174.0,Q1809
1995-09-30 12:00:00,1215.0,Q1809
1995-12-31 12:00:00,1217.0,Q1809
1996-03-31 12:00:00,1226.0,Q1809
1996-06-30 12:00:00,1246.0,Q1809
1996-09-30 12:00:00,1245.0,Q1809
1996-12-31 12:00:00,1236.0,Q1809
1997-03-31 12:00:00,1252.0,Q1809
1997-06-30 12:00:00,1239.0,Q1809
1997-09-30 12:00:00,1247.0,Q1809
1997-12-31 12:00:00,1256.0,Q1809
1998-03-31 12:00:00,1264.0,Q1809
1998-06-30 12:00:00,1269.0,Q1809
1998-09-30 12:00:00,1281.0,Q1809
1998-12-31 12:00:00,1278.0,Q1809
1999-03-31 12:00:00,1287.0,Q1809
1999-06-30 12:00:00,1298.0,Q1809
1999-09-30 12:00:00,1279.0,Q1809
1999-12-31 12:00:00,1324.0,Q1809
2000-03-31 12:00:00,1321.0,Q1809
2000-06-30 12:00:00,1309.0,Q1809
2000-09-30 12:00:00,1355.0,Q1809
2000-12-31 12:00:00,1326.0,Q1809
2001-03-31 12:00:00,1353.0,Q1809
2001-06-30 12:00:00,1374.0,Q1809
2001-09-30 12:00:00,1368.0,Q1809
2001-12-31 12:00:00,1363.0,Q1809
2002-03-31 12:00:00,1442.0,Q1809
2002-06-30 12:00:00,1457.0,Q1809
2002-09-30 12:00:00,1382.0,Q1809
2002-12-31 12:00:00,1415.0,Q1809
2003-03-31 12:00:00,1511.0,Q1809
2003-06-30 12:00:00,1444.0,Q1809
2003-09-30 12:00:00,1450.0,Q1809
2003-12-31 12:00:00,1504.0,Q1809
2004-03-31 12:00:00,1492.0,Q1809
2004-06-30 12:00:00,1498.0,Q1809
2004-09-30 12:00:00,1519.0,Q1809
2004-12-31 12:00:00,1474.0,Q1809
2005-03-31 12:00:00,1489.0,Q1809
2005-06-30 12:00:00,1500.0,Q1809
2005-09-30 12:00:00,1546.0,Q1809
2005-12-31 12:00:00,1562.0,Q1809
1984-06-30 12:00:00,481.17,Q2003
1984-09-30 12:00:00,514.6553,Q2003
1984-12-31 12:00:00,543.6463,Q2003
1985-03-31 12:00:00,573.821,Q2003
1985-06-30 12:00:00,625.1287,Q2003
1985-09-30 12:00:00,649.5675,Q2003
1985-12-31 12:00:00,666.4418,Q2003
1986-03-31 12:00:00,711.1881,Q2003
1986-06-30 12:00:00,712.3035,Q2003
1986-09-30 12:00:00,780.7585,Q2003
1986-12-31 12:00:00,763.4613,Q2003
1987-03-31 12:00:00,804.019,Q2003
1987-06-30 12:00:00,803.7142,Q2003
1987-09-30 12:00:00,835.3935,Q2003
1987-12-31 12:00:00,823.7501,Q2003
1988-03-31 12:00:00,885.9568,Q2003
1988-06-30 12:00:00,975.4014,Q2003
1988-09-30 12:00:00,1049.6562,Q2003
1988-12-31 12:00:00,1145.2998,Q2003
1989-03-31 12:00:00,1287.1391,Q2003
1989-06-30 12:00:00,1452.6642,Q2003
1989-09-30 12:00:00,1429.8782,Q2003
1989-12-31 12:00:00,1390.3294,Q2003
1990-03-31 12:00:00,1357.8812,Q2003
1990-06-30 12:00:00,1357.5129,Q2003
1990-09-30 12:00:00,1264.8288,Q2003
1990-12-31 12:00:00,1186.4014,Q2003
1991-03-31 12:00:00,1114.2195,Q2003
1991-06-30 12:00:00,995.8715,Q2003
1991-09-30 12:00:00,955.9445,Q2003
1991-12-31 12:00:00,915.9218,Q2003
1992-03-31 12:00:00,871.3614,Q2003
1992-06-30 12:00:00,883.6293,Q2003
1992-09-30 12:00:00,822.1896,Q2003
1992-12-31 12:00:00,773.2337,Q2003
1993-03-31 12:00:00,802.2237,Q2003
1993-06-30 12:00:00,816.6121,Q2003
1993-09-30 12:00:00,797.1353,Q2003
1993-12-31 12:00:00,798.215,Q2003
1994-03-31 12:00:00,843.9636,Q2003
1994-06-30 12:00:00,916.0008,Q2003
1994-09-30 12:00:00,906.0687,Q2003
1994-12-31 12:00:00,892.4578,Q2003
1995-03-31 12:00:00,965.2925,Q2003
1995-06-30 12:00:00,956.2327,Q2003
1995-09-30 12:00:00,913.2816,Q2003
1995-12-31 12:00:00,832.0806,Q2003
1996-03-31 12:00:00,912.5054,Q2003
1996-06-30 12:00:00,934.03,Q2003
1996-09-30 12:00:00,939.759,Q2003
1996-12-31 12:00:00,958.2609,Q2003
1997-03-31 12:00:00,1029.0005,Q2003
1997-06-30 12:00:00,1065.0574,Q2003
1997-09-30 12:00:00,1146.254,Q2003
1997-12-31 12:00:00,1226.8681,Q2003
1998-03-31 12:00:00,1312.539,Q2003
1998-06-30 12:00:00,1374.9043,Q2003
1998-09-30 12:00:00,1379.6312,Q2003
1998-12-31 12:00:00,1300.422,Q2003
1999-03-31 12:00:00,1300.3583,Q2003
1999-06-30 12:00:00,1241.4773,Q2003
1999-09-30 12:00:00,1285.147,Q2003
1999-12-31 12:00:00,1259.2264,Q2003
2000-03-31 12:00:00,1305.9549,Q2003
2000-06-30 12:00:00,1214.2814,Q2003
2000-09-30 12:00:00,1166.8943,Q2003
2000-12-31 12:00:00,1124.0724,Q2003
2001-03-31 12:00:00,1175.7791,Q2003
2001-06-30 12:00:00,1226.1565,Q2003
2001-09-30 12:00:00,1340.9344,Q2003
2001-12-31 12:00:00,1458.0313,Q2003
2002-03-31 12:00:00,1633.4153,Q2003
2002-06-30 12:00:00,1709.1285,Q2003
2002-09-30 12:00:00,1799.2561,Q2003
2002-12-31 12:00:00,1983.6928,Q2003
2003-03-31 12:00:00,2069.031,Q2003
2003-06-30 12:00:00,2106.6677,Q2003
2003-09-30 12:00:00,2173.0537,Q2003
2003-12-31 12:00:00,2292.3981,Q2003
2004-03-31 12:00:00,2360.1928,Q2003
2004-06-30 12:00:00,2383.311,Q2003
2004-09-30 12:00:00,2420.021,Q2003
2004-12-31 12:00:00,2445.3305,Q2003
2005-03-31 12:00:00,2500.1938,Q2003
2005-06-30 12:00:00,2490.031,Q2003
2005-09-30 12:00:00,2522.8872,Q2003
2005-12-31 12:00:00,2592.7774,Q2003
2006-03-31 12:00:00,2643.1231,Q2003
2006-06-30 12:00:00,2758.4956,Q2003
2006-09-30 12:00:00,2902.7108,Q2003
2006-12-31 12:00:00,3034.9691,Q2003
2007-03-31 12:00:00,3146.5004,Q2003
2007-06-30 12:00:00,3276.5122,Q2003
2007-09-30 12:00:00,3428.9211,Q2003
2007-12-31 12:00:00,3712.7328,Q2003
2008-03-31 12:00:00,4104.403,Q2003
2008-06-30 12:00:00,4328.4095,Q2003
2008-09-30 12:00:00,4363.3608,Q2003
2008-12-31 12:00:00,4186.2473,Q2003
2009-03-31 12:00:00,4152.667,Q2003
2009-06-30 12:00:00,3853.3863,Q2003
2009-09-30 12:00:00,3989.6342,Q2003
2009-12-31 12:00:00,4599.0969,Q2003
2010-03-31 12:00:00,4709.9285,Q2003
2010-06-30 12:00:00,4645.5504,Q2003
2010-09-30 12:00:00,4545.4749,Q2003
2010-12-31 12:00:00,4394.3207,Q2003
2011-03-31 12:00:00,4362.2775,Q2003
2011-06-30 12:00:00,4519.4999,Q2003
2011-09-30 12:00:00,4558.7999,Q2003
2011-12-31 12:00:00,4408.1597,Q2003
2012-03-31 12:00:00,4492.0068,Q2003
2012-06-30 12:00:00,4530.8674,Q2003
2012-09-30 12:00:00,4495.1307,Q2003
2012-12-31 12:00:00,4637.1291,Q2003
2013-03-31 12:00:00,4611.8663,Q2003
2013-06-30 12:00:00,4785.3949,Q2003
2013-09-30 12:00:00,4891.5054,Q2003
2013-12-31 12:00:00,4852.5109,Q2003
1984-09-30 12:00:00,4537.1,Q2007
1984-12-31 12:00:00,4014.0,Q2007
1985-03-31 12:00:00,4972.2,Q2007
1985-06-30 12:00:00,4115.5,Q2007
1985-09-30 12:00:00,3480.1,Q2007
1985-12-31 12:00:00,3033.2,Q2007
1986-03-31 12:00:00,3949.1,Q2007
